NO,MID,MERCHANT DBA NAME,STATUS EDC,OPENDATE,CITY,MSO,SOURCE CODE,POS1
4285,001030253,HERMOUNT MUSIK           ,08,020310,MEDAN        ,093,A1X1DA000000000000,001
4286,001030261,AVI EL                   ,08,140310,MEDAN        ,168,A1X2MA000000000000,001
4287,001030279,TOKO VALENTINE           ,08,170310,MEDAN        ,216,A1X2MA000000000000,001
4288,001030287,PELANGI CELLULAR MBL     ,08,020310,MEDAN        ,146,B1X2MA000000000000,001
4289,001030295,MODE FASHION KSRN MBL    ,01,240210,KISARAN      ,167,B1X2MA007008006AK1,001
4290,001030303,MODE FASHION SEI RAMPAH  ,08,240210,SEIRAMPAHH   ,167,A1X2MA000000000000,001
4291,001030311,SHINE COMPUTER           ,08,210410,PEMATANGSIANT,168,A1X2MA000000000000,001
4292,001030337,DAVIDI BRIDAL SALON      ,08,230310,MEDAN        ,093,A1X2DA000000000000,001
4293,001030345,HAAGEN DAZS CAMBRIDGE    ,08,250210,MEDAN        ,100,A1X1MA000000000000,001
4294,001030352,TAMA JAYA BAN            ,01,120310,MEDAN        ,146,A1X2MA000000000000,001
4295,001030360,CENTRO FURNITURE         ,08,230310,MEDAN        ,093,A1X2DA000000000000,001
4296,001030378,OLYMPIC MEUBEL           ,01,010610,BANDAACEHH   ,168,A1X2MA000000000000,001
4297,001030386,EXH JIV                  ,08,050310,MEDAN        ,100,A3X1MA000000000000,002
4298,001030394,NEW YORK ART MBL         ,08,090310,MEDAN        ,146,B1X1MA000000000000,001
4299,001030402,BARATA JATILUHUR MBL     ,08,310310,MEDAN        ,093,B1X1DA000000000000,001
4300,001030410,DADADI SHOP MBL          ,08,220410,MEDAN        ,216,B1X2MA000000000000,001
4301,001030428,RESTO DESA-DESA MBL      ,01,230310,MEDAN        ,146,B1X2MA00781006AK1 ,001
4302,001030436,SPBU 14 203 199 MBL      ,08,300310,MEDAN        ,146,B1X1MA000000000000,002
4303,001030444,SPBU 14.2233.05 M.NPTPL  ,08,220410,BALIGE       ,168,A1X2MA000000000000,002
4304,001030449,CPA TRAVEL & TOUR        ,08,070610,MEDAN        ,216,A1X1MA000000000000,001
4305,001030451,DD FASHION MBL           ,08,290310,MEDAN        ,146,B1X2MA000000000000,001
4306,001030477,PUTRI HIJAU DRIVING RANGE,08,180310,MEDAN        ,168,A1X1MA000000000000,001
4307,001030485,PINK SELLULAR MBL        ,08,230410,MEDAN        ,216,B1X2MA000000000000,001
4308,001030493,EXH PT.EVER PROMPT MBL   ,08,250310,MEDAN        ,100,B3X1MA000000000000,001
4309,001030501,VINC SHOP                ,08,290310,MEDAN        ,146,A1X2MA000000000000,001
4310,001030519,CITILINK MEDAN MBL       ,08,300310,MEDAN        ,083,B1X1MA000000000000,001
4311,001030527,EXH HANNOCHS MDN MBL     ,08,310310,MEDAN        ,100,                  ,002
4312,001030535,TWO BEE MBL              ,08,140510,MEDAN        ,216,B1X2MA000000000000,001
4313,001030543,TOKO MAJU JAYA MEDAN     ,08,200410,MEDAN        ,216,A1X2MA000000000000,001
4314,001030550,SEWU JAYA                ,08,220410,MEDAN        ,168,A1X2MA000000000000,001
4315,001030568,IN FRONT 81              ,08,210410,MEDAN        ,168,A1X1MA000000000000,001
4316,001030584,SPBU 14 201 1153 MANDALA ,01,300310,MEDAN        ,146,P1X1MA007002265AK1,002
4317,001030592,GLORIA PERABOT           ,08,070410,MEDAN        ,146,A1X2MA000000000000,001
4318,001030626,MANDAI HOLIDAY           ,08,050410,MEDAN        ,146,A1X1MA000000000000,001
4319,001030634,MAY GITA 2               ,08,070410,MEDAN        ,146,A1X2MA000000000000,001
4320,001030642,TOYS JAYA MUSLIM         ,08,140510,MEDAN        ,093,A1X2DA000000000000,001
4321,001030667,ALTECOM                  ,08,170610,BANDA ACEH   ,168,A1X1MA000000000000,001
4322,001030675,SPBU 14-201133 USH SMBRG ,08,200410,MEDAN        ,146,A1X2MA000000000000,002
4323,001030683,MOEL INTERIOR MOBIL      ,08,230410,MEDAN        ,216,A1X2MA000000000000,001
4324,001030691,WARNA AGUNG              ,08,280410,MEDAN        ,168,A1X2MA000000000000,001
4325,001030709,BINTANG JAYA MEDAN       ,08,190410,MEDAN        ,146,A1X2MA000000000000,001
4326,001030717,DATABITE                 ,08,280410,MEDAN        ,168,A1X2MA000000000000,001
4327,001030725,ZHIPO BEAUTY MBL         ,08,140510,MEDAN        ,168,B1X2MA168000000000,001
4328,001030733,CV. MANDIRI TUNAS CYBER  ,08,280410,MEDAN        ,168,A1X1MA000000000000,001
4329,001030741,VM AUDIO MBL             ,01,200410,MEDAN        ,146,B1X2MA007005006AK1,001
4330,001030758,POLARIS MOTOR            ,08,260410,MEDAN        ,216,A1X2MA000000000000,001
4331,001030774,GANEFO SWALAYAN MBL      ,01,280410,MEDAN        ,168,B1X2MA008246056FS1,001
4332,001030782,PRIVATE EDUCATION MBL    ,08,280410,MEDAN        ,168,B1X2MA007810006AK1,001
4333,001030790,LIPIN PERABOT MEDAN      ,08,280410,MEDAN        ,146,A1X2MA000000000000,001
4334,001030808,STROKER MBL              ,08,270410,MEDAN        ,146,B1X2MA146000000000,001
4335,001030816,BLINK MBL                ,08,190510,MEDAN        ,216,B1X2MA000000000000,001
4336,001030824,TOP-CLS REFLEXOLOGI MBL  ,08,140510,MEDAN        ,216,B1X2MA000000000000,001
4337,001030832,TELECOM GENERATION MBL   ,08,140510,MEDAN        ,216,B1X2MA000000000000,001
4338,001030857,NATAN SHOP               ,08,050510,MEDAN        ,146,A1X2MA000000000000,001
4339,001030865,DRG ELLY SUSIANNA        ,08,100510,MEDAN        ,146,A1X2MA000000000000,001
4340,001030873,D CAVE BOUTIQUE MBL      ,08,260510,MEDAN        ,216,B1X2MA000000000000,001
4341,001030881,G8 MEDAN FAIR            ,08,110510,MEDAN        ,100,A1X1MA000000000000,001
4342,001030899,RONINDO MEDAN KARYA MBL  ,08,110510,MEDAN        ,100,B1X1MA000000000000,001
4343,001030907,KIKI DENSO               ,08,110610,MEDAN        ,093,A1X1DA000000000000,001
4344,001030923,NEXT G MOBIEL            ,08,110610,MEDAN        ,216,A1X1MA000000000000,001
4345,001030931,GORDONMAX                ,08,140610,MEDAN        ,093,A1X1DA000000000000,001
4346,001030956,SINAR AGUNG MEDAN        ,08,200510,MEDAN        ,146,A1X2MA000000000000,001
4347,001030964,SPBU 14 201 1155         ,08,190510,MEDAN        ,146,A1X1MA000000000000,002
4348,001030972,EXH ERAFONE MDN MBL      ,01,200510,MEDAN        ,100,B3X1MA000000000000,004
4349,001030980,TRENDY AUDIO             ,08,210510,MEDAN        ,146,A1X2MA000000000000,001
4350,001030998,YONG SERVICE MBL         ,08,190510,MEDAN        ,146,B1X2MA007003265AK1,001
4351,001031004,GERAI HANIA              ,08,090610,MEDAN        ,168,                  ,001
4352,001031020,SAHABAT VARIASI          ,08,260510,MEDAN        ,146,A1X2MA000000000000,001
4353,001031038,BABY KID STORE           ,08,210510,MEDAN        ,146,A1X2MA000000000000,001
4354,001031046,TOKO PERABOT MAKMUR      ,01,260510,MEDAN        ,093,A1X2MA002052265AM2,001
4355,001031053,GRAHA KARYA MBL          ,08,020610,MEDAN        ,093,B1X2DA000000000000,001
4356,001031079,CV. BAYU/SENTRA PROGRESS ,08,210610,MEDAN        ,168,A1X1MA000000000000,001
4357,001031087,RAWIGI CRAFT MBL         ,08,090610,MEDAN        ,168,B1X2MA000000000000,001
4358,001031095,ERAFONE BRASTAGI SPM     ,08,260510,MEDAN        ,100,A1X1MA000000000000,002
4359,001031103,YP COM                   ,08,030610,MEDAN        ,168,A1X2MA000000000000,001
4360,001031111,LAUTAN KERAMIK           ,08,010610,MEDAN        ,146,A1X2MA000000000000,001
4361,001031129,EXH TELKOMSEL MEDAN      ,08,250510,MEDAN        ,100,A3X1MA000000000000,001
4362,001031186,DIAN PELANGI MEDAN MBL   ,08,020610,MEDAN        ,165,B1X2MA165000000000,001
4363,001031194,BEATRICE                 ,08,070610,MEDAN        ,146,A1X2MA000000000000,001
4364,001031210,MITRA GLOBAL INFOKOM     ,08,220610,MEDAN        ,168,A1X2MA000000000000,001
4365,001031228,HERMEN TRAVEL MBL        ,08,060710,TELUKDALAMM  ,146,B1X1MA000000000000,001
4366,001031244,PLG CENTER MEDAN         ,08,250610,MEDAN        ,168,A1X2MA000000000000,001
4367,001031251,RAPHAEL MOTOR            ,08,240610,MEDAN        ,168,A1X2MA000000000000,001
4368,001031269,SEMPURNA ABADI           ,08,130710,MEDAN        ,216,A1X2MA000000000000,001
4369,001031277,SANKYO ELEKTRONIK        ,08,220610,LABUHANBATU  ,168,A1X2MA000000000000,001
4370,001031285,DRG. BUDI DERMAWAN W     ,08,280610,MEDAN        ,168,A1X2MA000000000000,001
4371,001031293,GAMESPOT CAMBRIDGE CITY S,08,290710,MEDAN        ,174,A1X2MA000000000000,001
4372,001031301,VICO MARKET              ,08,220610,LABUHAN BATU ,168,A1X2MA000000000000,001
4373,001031319,OCEAN COLLECTION         ,08,240610,MEDAN        ,146,A1X1MA000000000000,001
4374,001031327,SUN 21 MEDAN             ,08,230610,MEDAN        ,000,A1X1MA000000000000,002
4375,001031335,EXH ROEMAH TENUN         ,08,210610,MEDAN        ,100,A3X2MA000000000000,001
4376,001031343,MANDIRI TRONICS MBL      ,08,170710,MEDAN        ,146,B1X2MA007007006AK1,001
4377,001031350,NAV KARAOKE KELUARGA     ,08,010710,MEDAN        ,100,A1X1MA000000000000,001
4378,001031368,EXH FITPLUS EXPO 2010 MDN,08,020710,MEDAN        ,100,A3X1MA000000000000,001
4379,001031384,SPBU 14 241 483          ,08,200710,PIDIEJAYAA   ,146,A1X2MA000000000000,002
4380,001031392,SUN 21 MEDAN 2           ,08,020710,MEDAN        ,000,A1X1MA000000000000,001
4381,001031400,ALFABE TOYS&GAMES        ,08,260710,MEDAN        ,093,A1X2DA000000000000,001
4382,001031426,TOKO BESI MANTAP JAYA    ,08,130710,MEDAN        ,146,A1X2MA000000000000,001
4383,001031434,CASH N CARRY BOUTIQUE    ,08,220710,MEDAN        ,168,A1X2MA000000000000,001
4384,001031442,RESHARE BINJAI           ,08,260710,BINJAI       ,126,A1X2MA000000000000,001
4385,001031459,RESHARE BANDA ACEH       ,08,260710,BANDAACEHH   ,126,A1X2MA000000000000,001
4386,001031467,RESHARE LANGSA           ,08,260710,LANGSA       ,126,A1X2MA000000000000,001
4387,001031475,RESHARE LOKSUMAWE        ,08,260710,LOKSUMAWE    ,126,A1X2MA000000000000,001
4388,001031483,RESHARE SETIABUDI MDN    ,08,260710,MEDAN        ,126,A1X2MA000000000000,001
4389,001031491,BATAVIA AIR MEDAN        ,08,130710,MEDAN        ,100,A1X1MA000000000000,001
4390,001031509,DIAN KERAMIK 138 H       ,08,160710,MEDAN        ,146,A1X2MA000000000000,001
4391,001031517,BATAVIA AIR ACEH         ,08,130710,BANDA ACEH   ,100,A1X1MA000000000000,001
4392,001031525,GIRLS SHOP MDN MBL       ,08,310710,MEDAN        ,146,B1X2MA000000000000,001
4393,001031533,UNIQUE MEDAN MBL         ,08,160710,MEDAN        ,146,B1X2MA000000000000,001
4394,001031541,PULAU SELATAN            ,08,160710,MEDAN        ,146,A1X2MA000000000000,001
4395,001031558,DIAN KERAMIK 34 A        ,08,160710,MEDAN        ,146,A1X2MA000000000000,001
4396,001031566,NEW IGUANA               ,08,160710,MEDAN        ,146,A1X2MA000000000000,001
4397,001031574,NEW ARWANA               ,08,170710,MEDAN        ,146,A1X2MA000000000000,001
4398,001031590,ASIA INTI MOTOR          ,08,290710,MEDAN        ,216,A1X2MA000000000000,001
4399,001031608,TK PELANGI ELEKTRONIK    ,08,290710,MEDAN        ,216,A1X2MA000000000000,001
4400,001031616,D SQUARE                 ,08,260710,MEDAN        ,146,A1X2MA000000000000,001
4401,001031624,EXH MINT MEDAN THAMRIN   ,08,230710,ACEH         ,100,A3X1MA000000000000,002
4402,001031632,TEMAN CELLULAR           ,08,110810,MEDAN        ,168,A1X2MA000000000000,001
4403,001031640,DRG. IRA ASNITA SEMBIRING,08,130810,MEDAN        ,168,A1X2MA000000000000,001
4404,001031657,PINK PANDA MBL           ,08,030810,MEDAN        ,168,B1X2MA000000000000,001
4405,001031665,VM AUDIO GATSU MBL       ,01,280710,MEDAN        ,146,B1X2MA007004006FS1,001
4406,001031673,ANDHIKA INDOPRATAMA S.MBL,01,290710,MEDAN        ,146,B1X2MA001382006AK1,001
4407,001031681,DIAMOND SWALAYAN 2 MBL   ,01,290710,MEDAN        ,100,B1X2MA007002006FS1,002
4408,001031699,KSX COM MDN              ,08,290710,MEDAN        ,146,A1X2MA000000000000,001
4409,001031707,MONAS SELULAR MBL        ,08,050810,MEDAN        ,216,B1X2MA000000000000,001
4410,001031715,SAMUDERA JAYA MOTOR      ,08,240810,MEDAN        ,216,A1X2MA000000000000,001
4411,001031723,SERBA INDAH              ,08,050810,MEDAN        ,168,A1X2MA000000000000,001
4412,001031731,EXH TELKOM - MEDAN       ,08,280710,MEDAN        ,000,A3X1MA000000000000,001
4413,001031749,APOTIK PRIMA LESTARI     ,08,240810,MEDAN        ,093,A1X2DA000000000000,001
4414,001031756,RATU SHOES MDN MBL       ,01,040810,MEDAN        ,168,B1X2MA007007006AK1,001
4415,001031772,CV BINA SARI CIPTA KREASI,08,110810,MEDAN        ,168,A1X1MA000000000000,001
4416,001031780,SUPERMAN BOUTIQUE        ,08,110810,MEDAN        ,168,A1X2MA000000000000,001
4417,001031798,TOKO MAS MUTIARA BARU    ,08,120810,MEDAN        ,216,A1X2MA007003006MR1,001
4418,001031806,SON OPTIK MEDAN MBL      ,01,110810,MEDAN        ,216,B1X2MA007031006AK1,001
4419,001031814,F1 CAR AUDIO & SHOWROOM  ,08,260810,MEDAN        ,216,A1X2MA000000000000,001
4420,001031822,ISTANA DECOR MEDAN       ,08,040412,MEDAN        ,318,A1X2MA000000000000,001
4421,001031830,DRG RAHMA DEWI P         ,08,110810,MEDAN        ,146,A1X2MA000000000000,001
4422,001031848,BUKIT MAS MEDAN          ,08,230810,MEDAN        ,168,A1X2MA000000000000,001
4423,001031855,MEGA TEKNIK MBL          ,01,230810,MEDAN        ,168,B1X2MA007008006MR1,001
4424,001031863,SINAR TIMUR              ,08,230810,MEDAN        ,168,A1X2MA000000000000,001
4425,001031871,PERFECT HEALTH SOGO MBL  ,01,180810,MEDAN        ,100,B1X1MA007005017FS1,001
4426,001031889,SAMOSIR COTTAGES MBL     ,08,180810,SAMOSIR      ,168,B1X2MA000000000000,001
4427,001031897,SAMOSIR VILLA            ,08,180810,SAMOSIR      ,168,A1X2MA000000000000,001
4428,001031905,EXH ACCENT MEDAN MBL     ,08,120810,MEDAN        ,100,B3X1MA000000000000,001
4429,001031913,SUSI AIR MEDAN MBL       ,08,240810,MEDAN        ,227,B1X1MA000000000000,001
4430,001031921,TOKO KASIH IBU           ,08,271010,MEDAN        ,236,A1X2MA000000000000,001
4431,001031939,MARPAUNG TOKO MAS&PERMATA,08,151010,MEDAN        ,236,A1X2MA000000000000,001
4432,001031947,HIDUP BARU FASHION       ,08,170910,MEDAN        ,236,A1X2MA000000000000,001
4433,001031954,AGS ELECTRONIC           ,08,200910,MEDAN        ,093,A1X2DA000000000000,001
4434,001031962,INOVA OPTIK              ,08,300810,MEDAN        ,216,A1X2MA000000000000,001
4435,001031970,EXH TELESINDO MDN MBL    ,08,190810,MEDAN        ,100,B1W3RQ000289130MR2,003
4436,001031988,TOKO DIANA SPORT         ,08,300810,MEDAN        ,146,A1X2MA000000000000,001
4437,001031996,RUMAH HAND MADE          ,08,260810,MEDAN        ,146,A1X2MA000000000000,001
4438,001032002,CARISSA FASHION          ,08,280810,MEDAN        ,168,A1X2MA000000000000,001
4439,001032010,BANJO RESTAURANT         ,08,060910,MEDAN        ,168,A1X2MA000000000000,001
4440,001032036,TOKO OBAT HOKLI          ,08,310810,MEDAN        ,146,A1X2MA000000000000,001
4441,001032044,SUMATERA OLI             ,08,070910,MEDAN        ,216,A1X2MA000000000000,001
4442,001032051,SALON EXCELLENT          ,08,010910,DELI SERDANG ,146,A1X2MA000000000000,001
4443,001032069,CARREFOUR MEDAN CITRA    ,08,030910,MEDAN        ,100,A1X1MA000000000000,028
4444,001032085,ZEL ELITE                ,08,060910,MEDAN        ,146,A1X1MA000000000000,001
4445,001032093,SEL ELITE                ,08,060910,MEDAN        ,146,A1X1MA000000000000,001
4446,001032101,KEL. ELITE               ,08,060910,MEDAN        ,146,A1X1MA000000000000,002
4447,001032119,CARREFOUR MEDAN CITRA    ,08,060910,MEDAN        ,100,A1X1MA000000000000,001
4448,001032127,CARREFOUR MEDAN FAIR     ,08,281210,MEDAN        ,100,A1X1MA000000000000,053
4449,001032135,CARREFOUR MEDAN FAIR     ,08,030910,MEDAN        ,100,A1X1MA000000000000,001
4450,001032143,GRAND KOWLOON MBL        ,08,200910,MEDAN        ,146,B1X1MA000000000000,001
4451,001032150,TEA GARDEN MBL           ,08,200910,MEDAN        ,146,B1X1MA000000000000,001
4452,001032168,APOTIK SEHAT MAKMUR      ,08,200910,MEDAN        ,168,A1X2MA000000000000,001
4453,001032176,SITOMPUL BOUTIQUE        ,08,080910,MEDAN        ,168,A1X2MA000000000000,001
4454,001032184,SUMBER BERKAT MDN        ,08,080910,MEDAN        ,146,A1X2MA000000000000,001
4455,001032192,DRG. JONNI MDN           ,08,270910,MEDAN        ,168,A1X2MA000000000000,001
4456,001032200,KIDZ PALACE              ,08,071010,MEDAN        ,236,A1X2MA000000000000,001
4457,001032218,TOKO 88 MBL              ,08,071010,MEDAN        ,236,B1X2MA001328006MR2,001
4458,001032226,TOBA LOUNGE MEDAN        ,08,060910,MEDAN        ,000,A1X2MA000000000000,001
4459,001032234,OMAH BATIK MBL           ,01,070910,MEDAN        ,168,B1X2MA007004006FS1,001
4460,001032242,MOBILE PRO MDN           ,08,300910,MEDAN        ,236,A1X2MA000000000000,001
4461,001032259,LEJEL HOME SHOPPING MDN 1,08,140910,MEDAN        ,156,A1X1MA000000000000,001
4462,001032267,LEJEL HOME SHOPPING MDN 2,08,140910,MEDAN        ,156,A1X1MA000000000000,001
4463,001032275,LEJEL HOME SHOPPING MDN 1,08,140910,MEDAN        ,156,A1X1MA000000000000,001
4464,001032283,LEJEL HOME SHOPPING MDN 2,08,140910,MEDAN        ,156,A1X1MA000000000000,001
4465,001032291,OKE SHOP CAMBRIDGE CS    ,08,150910,MEDAN        ,100,A1X1MA000000000000,001
4466,001032309,TWINS SELULAR MBL        ,08,011010,MEDAN        ,168,B1X2MA000000000000,001
4467,001032317,CV. DUTA VIDEO MANDIRI   ,08,150910,PADANGSIDIMPU,168,A1X1MA000000000000,001
4468,001032325,LEJEL HOME SHOPPING ACEH ,08,140910,BANDA ACEH   ,156,A1X1MA000000000000,001
4469,001032333,LEJEL HOME SHOPPING ACEH ,08,140910,BANDA ACEH   ,156,A1X1MA000000000000,001
4470,001032341,NUANSA RUMAH BAMBU JAWA  ,08,270910,MEDAN        ,236,A1X2MA000000000000,001
4471,001032358,MAKMUR JAYA ELEKTRONIC   ,08,011010,MEDAN        ,168,A1X2MA000000000000,001
4472,001032366,DR. MILVAN HADI SPOG     ,08,270910,MEDAN        ,168,A1X2MA000000000000,001
4473,001032374,HAND REFILL              ,08,280910,MEDAN        ,168,A1X2MA000000000000,001
4474,001032382,ASIA SELULAR             ,08,280910,MEDAN        ,168,A1X2MA000000000000,001
4475,001032390,ASEAN OPTICAL MBL        ,01,280910,MEDAN        ,146,B1X2MA008246006AK1,001
4476,001032408,NEW KEMBAR SELULAR MBL   ,08,011010,MEDAN        ,168,B1X2MA000000000000,001
4477,001032416,DUTA PERABOT             ,08,211010,MEDAN        ,216,A1X2MA000000000000,001
4478,001032424,ERIC FONE MBL            ,08,051010,MEDAN        ,146,B1X2MA000000000000,001
4479,001032432,SUSHI - TEI MEDAN MBL    ,01,300910,MEDAN        ,100,B1X1MA000000000000,001
4480,001032440,SUSHI TEI SUN PLAZA MBL  ,01,300910,MEDAN        ,100,B1X1MA006898265AK1,002
4481,001032457,UD. BERJAYA              ,08,151010,MEDAN        ,216,A1X2MA000000000000,001
4482,001032465,RESTAURANT BUNDA MBL     ,01,111010,BANDAACEHH   ,168,B1X2MA007009005AK1,001
4483,001032473,FUJI ELEKTRONIC MBL      ,08,251010,BANDA ACEH   ,168,B1X2MA000000000000,001
4484,001032481,P.D.A ENTERPRISE         ,08,121010,MEDAN        ,146,A1X2MA002052006AK1,001
4485,001032499,DRG HUSIN WIJAYA         ,08,071010,MEDAN        ,146,A1X2MA000000000000,001
4486,001032507,SOP MAK ATIK MBL         ,08,151110,MEDAN        ,100,B1X2MA000000000000,001
4487,001032515,GARASI MODE MBL          ,01,151010,MEDAN        ,168,B1X2MA007007006AK1,001
4488,001032523,QATARY MBL               ,08,151010,MEDAN        ,146,B1X2MA000000000000,001
4489,001032531,NZ 1 DAN NZ 2            ,08,151010,MEDAN        ,146,A1X1MA000000000000,002
4490,001032549,MAPA MART                ,08,281010,MEDAN        ,236,A1X2MA000000000000,001
4491,001032556,K-LINK MUTATULI          ,08,211010,MEDAN        ,216,A1X1MA000000000000,001
4492,001032564,PANTE PIRAK NEUSU II     ,08,141010,BANDA ACEH   ,100,A1X2MA000000000000,001
4493,001032572,PANTE PIRAK NEUSU I      ,08,141010,BANDAACEHH   ,100,A1X2MA000000000000,001
4494,001032580,HAKASIMA & SILIT MDN MBL ,01,231110,MEDAN        ,100,B1X2MA007008053MR1,002
4495,001032598,PANTE PIRAK DIPONEGORO   ,08,141010,BANDAACEHH   ,100,A1X2MA000000000000,001
4496,001032606,CV. TEGUH JAYA MBL       ,01,151010,MEDAN        ,146,B1X1MA007003006AK1,001
4497,001032614,PANTE PIRAK LINGKE       ,08,141010,BANDAACEHH   ,100,A1X2MA000000000000,001
4498,001032622,PANTE PIRAK ULEE KARENG  ,08,141010,BANDAACEHH   ,100,A1X2MA000000000000,001
4499,001032630,PANTE PIRAK BEURAWE      ,08,141010,BANDAACEHH   ,100,A1X2MA000000000000,001
4500,001032648,PANTE PIRAK BATOH        ,08,141010,BANDA ACEH   ,100,A1X2MA000000000000,001
4501,001032655,PANTE PIRAK POCUT BAREN  ,08,141010,BANDAACEHH   ,100,A1X2MA000000000000,001
4502,001032665,PANTE PIRAK LEUNG BATA   ,08,141010,BANDA ACEH   ,100,A1X2MA000000000000,001
4503,001032671,PANTE PIRAK LAMPENEREUT  ,08,141010,BANDAACEHH   ,100,A1X2MA000000000000,001
4504,001032689,PANTE PIRAK KEUTAPANG    ,08,141010,BANDAACEHH   ,100,A1X2MA000000000000,001
4505,001032697,PANTE PIRAK LAMTEUMEN    ,08,141010,BANDAACEHH   ,100,A1X2MA000000000000,001
4506,001032705,PANTE PIRAK ANUK GALONG  ,08,141010,LHOKSEUMAWE  ,100,A1X2MA000000000000,001
4507,001032713,TOKO RAMALA TEXTILES MB  ,01,151010,MEDAN        ,146,B1X2MA007004006FS1,001
4508,001032721,RM. BERINGIN INDAH I     ,01,251010,PEMATANGSIAN ,168,B1X2MA007007093AK1,001
4509,001032739,RM. BERINGIN INDAH II    ,08,251010,PEMATANGSIANT,168,B1X2MA009382093MR2,001
4510,001032747,BUNDA REST PDNG MELAYU   ,08,151010,BANDA ACEH   ,100,A1X2MA000000000000,001
4511,001032762,OPTIK LICHIN A. YANI     ,08,281010,MEDAN        ,216,A1X1MA000000000000,001
4512,001032770,OPTIK LICHIN GARUT MDN   ,08,281010,MEDAN        ,216,A1X1MA000000000000,001
4513,001032788,OPTIK LICHIN DELI PLAZA  ,08,281010,MEDAN        ,216,                  ,001
4514,001032796,OPTIK LICHIN MDN PLAZA   ,08,281010,MEDAN        ,216,A1X1MA000000000000,001
4515,001032804,OPTIK LICHIN SUN PLAZA   ,08,281010,MEDAN        ,216,A1X1MA000000000000,001
4516,001032812,NUSANTARA MEDAN          ,08,041110,MEDAN        ,236,A1X2MA000000000000,001
4517,001032820,DAON LALAP MBL           ,08,291010,MEDAN        ,146,B1X2MA000000000000,001
4518,001032838,DE SPA                   ,08,201010,MEDAN        ,146,A1X2MA000000000000,001
4519,001032846,LIZIE                    ,08,201010,MEDAN        ,146,A1X2MA000000000000,001
4520,001032853,BALLE SPA HOUSE MBL      ,08,201010,MEDAN        ,146,B1X1MA001382006AK1,001
4521,001032861,TOKO H.AHD.DAUT LBS 127  ,08,281010,MEDAN        ,146,A1X2MA000000000000,001
