MID,MERCHANT DBA NAME,STATUS EDC,OPENDATE,MSO,SOURCE CODE,POS1
204169817,APOTEK IZZATUL MBL       ,02,9/27/2018,D17,                  ,001
204169825,TOKO MAS MERPATI MBL     ,02,9/27/2018,D17,                  ,001
204169841,PD GUDANG JAYA PRIMA MBL ,01,9/27/2018,D11,                  ,001
204169858,RAINBOW TEXTILE MBL      ,02,9/27/2018,D17,                  ,001
204169866,WIDIA CUP N CAKE MBL     ,02,9/27/2018,D24,                  ,001
204169874,AJI SARI MANIS 3 MBL     ,02,9/27/2018,D24,                  ,001
204170161,EXH AANOA 2018 MBL       ,01,9/24/2018,D17,B1X1MD174172236EX1,002
204173900,PT TABUNG HAJI UMROH INDO,02,9/27/2018,O14,                  ,001
204173918,CERAGEM BANDUNG MBL      ,02,9/26/2018,O17,                  ,001
205120306,DOT COM COMPUTER         ,02,9/28/2018,E04,                  ,001
205121007,TOKO INTAN JAYA MBL      ,02,9/28/2018,E04,                  ,001
205124886,STOCKIST NASA SMG MBL    ,02,9/26/2018,E09,                  ,001
205125057,CAHAYA TERANG ABADI MBL  ,02,9/27/2018,E09,                  ,001
205148265,MEUBEL PARAHITA MBL      ,02,9/26/2018,E09,                  ,001
205148422,BIGEN CELL KAUMAN MBL    ,02,9/26/2018,E28,                  ,001
205148430,BIGEN CELL JENSUD 1 MBL  ,02,9/26/2018,E28,                  ,001
205148448,BIGEN CELL JENSUD 2 MBL  ,02,9/26/2018,E28,                  ,001
205148455,BIGEN CELL BANDAR MBL    ,02,9/26/2018,E28,                  ,001
205148471,I-PHONE SEMARANG MBL     ,02,9/27/2018,E09,                  ,001
205148919,RM KAMPOENG PATI MBL     ,02,9/28/2018,E30,                  ,001
205149073,TOKO PLATINUM MBL        ,02,9/26/2018,E09,                  ,001
205149099,SOMRI MART MBL           ,02,9/26/2018,E09,                  ,001
205149222,DIGDAYA CARENTAL MBL     ,02,9/26/2018,E28,                  ,001
205149594,JAYA ABADI KDS MBL       ,02,9/27/2018,E30,                  ,002
205149628,EQUAL BILLIARD CAFE MBL  ,02,9/28/2018,E09,                  ,001
205149701,BINAR CELL MBL           ,02,9/28/2018,E09,                  ,001
205149768,TOKO KURNIA CELL MBL     ,02,9/28/2018,E09,                  ,001
205149818,APOTEK TRI PUSPITA MBL   ,01,9/27/2018,E28,                  ,001
205149859,TOKO KAROMAH PATI MBL    ,02,9/25/2018,E30,                  ,001
205149958,OPTIK FOKUS MBL          ,02,9/27/2018,E04,                  ,001
205150022,E STILO MBL              ,02,9/25/2018,E28,                  ,001
205150063,BINTANG JAYA SLTG MBL    ,02,9/25/2018,E28,                  ,001
205150071,KUMIZARA HOUSE MBL       ,02,9/25/2018,E28,                  ,001
205150105,JK ELECTRIC MBL          ,02,9/25/2018,E30,                  ,001
205150121,APOTEK KAROMI SM MBL     ,02,9/27/2018,E30,                  ,001
205150147,ARTECH STORE MBL         ,02,9/27/2018,E04,                  ,001
205150162,TOKO RAJAWALI CELL MBL   ,02,9/27/2018,E04,                  ,001
205150188,EVA BUSANA MBL           ,02,9/25/2018,E04,                  ,001
205150204,TB LIDIA MAKMUR MBL      ,02,9/25/2018,E29,                  ,001
205150246,RSU DERA AS SYIFA MBL    ,02,9/25/2018,E29,                  ,001
205150287,DINDA STORE MBL          ,02,9/27/2018,E04,                  ,001
205150295,KOHOY SHOP MBL           ,02,9/27/2018,E04,                  ,001
205150303,RIDA JAYA MBL            ,02,9/28/2018,E04,                  ,001
205150329,BATIK KOMBINASI MBL      ,02,9/28/2018,E04,                  ,001
205150394,DEPOT BU PUJI 57 MBL     ,02,9/25/2018,E29,                  ,001
205150428,AYAM GEPREK SMBLKOREK M  ,02,9/25/2018,E04,                  ,001
205150436,NAMIRAH MBL              ,02,9/27/2018,E04,                  ,001
205150501,FRAGOLA CAFE MBL         ,02,9/25/2018,E29,                  ,001
205150519,TOKO KURNIA 1 MBL        ,02,9/25/2018,E28,                  ,004
205150527,TOKO MULIA KLEPU MBL     ,02,9/25/2018,E28,                  ,002
205150535,TOKO KURNIA 2 MBL        ,02,9/25/2018,E28,                  ,003
205150543,TOKO BAROKAH BABADAN MB  ,02,9/25/2018,E28,                  ,002
205150568,LUTHFI CELL MBL          ,02,9/27/2018,E04,                  ,001
205150576,UNGU COMPUTER MBL        ,02,9/27/2018,E04,                  ,001
205150584,TOKO MOCHLAS MBL         ,02,9/27/2018,E04,                  ,001
205150592,HASTAG SANTRI MBL        ,02,9/27/2018,E04,                  ,001
205150600,EXA COMP MBL             ,02,9/26/2018,E04,                  ,001
205153265,TIKI BATANG MBL          ,02,9/25/2018,E28,                  ,001
205153273,PLAZA HANDPHONECOMAL MB  ,02,9/25/2018,E28,                  ,001
205153299,TIRTA HARUM SUKSES MBL   ,02,9/28/2018,E04,                  ,001
205153349,CORBY SHOP MBL           ,02,9/28/2018,E04,                  ,001
205153364,TK SANI MBL              ,02,9/27/2018,E30,                  ,001
205153398,SUBUR JAYA MEDIKA MBL    ,02,9/25/2018,E09,                  ,001
205153489,DD COLLECTION KUDUS MBL  ,02,9/28/2018,E04,                  ,001
205153554,TOKO KAFINA MBL          ,02,9/27/2018,E04,                  ,001
205153612,ELZATTA HIJAB BREBES MB  ,02,9/26/2018,E29,                  ,001
205153653,BENGKEL ASTINA MBL       ,02,9/25/2018,E28,                  ,001
205153661,WELL DONE MBL            ,02,9/25/2018,E28,                  ,001
205153711,P D K T RESTO N CAFE MB  ,02,9/27/2018,E04,                  ,001
205153729,TOKO SRI JAYA MBL        ,02,9/27/2018,E04,                  ,001
205153737,CHANTIKA BOUTIQUE MBL    ,02,9/27/2018,E04,                  ,001
205153760,NAWA PHONE MBL           ,02,9/28/2018,E04,                  ,001
205153810,Z PONSEL BERKAH MBL      ,02,9/27/2018,E04,                  ,001
205153828,KIDO 1 MBL               ,02,9/25/2018,E28,                  ,001
205153836,KIDO 2 MBL               ,02,9/25/2018,E28,                  ,001
205153844,TOKO SIDO DADI MBL       ,02,9/25/2018,E28,                  ,001
205153919,KLINIK SUMBER WARAS MBL  ,02,9/25/2018,E29,                  ,001
205153927,HOHO RESTO MBL           ,02,9/25/2018,E29,                  ,001
205153935,TB ABC MBL               ,02,9/25/2018,E29,                  ,001
205153943,V COM CELL MBL           ,02,9/26/2018,E29,                  ,001
205153950,JEPARA PHONE STORE MBL   ,02,9/25/2018,E29,                  ,001
205153992,JATISARI PETSHOP MBL     ,02,9/25/2018,E09,                  ,001
205154008,ARTERI GUEST HOUSE MBL   ,02,9/26/2018,E09,                  ,001
205154016,OMAH JILBAB 66 MBL       ,02,9/27/2018,E09,                  ,001
205154024,HERRY SANTOSO JAYA MBL   ,02,9/26/2018,E09,                  ,001
205154032,HANDAYANI MART MBL       ,02,9/25/2018,E28,                  ,001
205154040,BATIK TESSAR MBL         ,02,9/25/2018,E28,                  ,001
205154081,TOKO AGUNG JAYA MBL      ,02,9/28/2018,E04,                  ,001
205154149,CACA CELL MBL            ,02,9/28/2018,E04,                  ,001
205154164,TANRIVERDI FASHION MBL   ,02,9/25/2018,E29,                  ,001
205154172,MONTELLA MBL             ,02,9/25/2018,E28,                  ,001
205154263,NINDY RENTAL CAR MBL     ,02,9/28/2018,E04,                  ,001
205154289,TB GRIYA JAYA SMG MBL    ,01,9/28/2018,E28,                  ,001
205154297,HALAL MART TLOGOSARI MB  ,02,9/28/2018,E28,                  ,001
205154305,PASAR TINJOMOYO MBL      ,02,9/27/2018,E28,                  ,020
205154366,STAR APARTMENT MBL       ,02,9/28/2018,E29,                  ,001
205154396,NAGASAKI MBL             ,02,9/28/2018,E29,                  ,001
205158181,PT TABUNG HAJI UMROH INDO,02,9/27/2018,O14,                  ,001
206031437,TOKO MANTAP MBL          ,02,9/26/2018,F04,                  ,001
206032575,UD RUMAH JAYA MBL        ,02,9/24/2018,F09,                  ,001
206032997,RESTO KAYU MANIS MBL     ,01,9/24/2018,F18,                  ,001
206033052,SEIGO JAPANESE CUISINE MB,01,9/26/2018,F23,                  ,001
206034647,WARUNG PAK UMAR MBL      ,01,9/24/2018,F22,                  ,001
206034654,BENTOYA SUPERMALL MBL    ,01,9/24/2018,F21,                  ,001
206034662,BENTOYA GALAXY MBL       ,01,9/24/2018,F21,                  ,001
206034670,BENTOYA CIPUTRA MBL      ,01,9/24/2018,F21,                  ,001
206034688,BENTOYA GRAND CITY MBL   ,02,9/24/2018,F21,                  ,001
206034696,BENTOYA LENMARC MBL      ,01,9/24/2018,F21,                  ,001
206034704,WIDYA TARA BOOKS MBL     ,02,9/24/2018,F21,                  ,001
206034720,BAKSO RADJA MBL          ,02,9/24/2018,F21,                  ,001
206034738,NASI UDUK GANG LOMBOK MBL,01,9/24/2018,F18,                  ,001
206034746,NASI UDUK GANG LOMBOK 1 M,01,9/24/2018,F18,                  ,001
206034753,INTERNUSA MBL            ,02,9/26/2018,F22,                  ,001
206034779,MEUBEL ORCHID MBL        ,02,9/26/2018,F09,                  ,001
206034795,GRAND STAR VARIASI MBL   ,02,9/26/2018,F09,                  ,001
206034803,SMR CELL MBL             ,02,9/26/2018,F09,                  ,001
206034811,MENDEM DUREN MBL         ,02,9/26/2018,F09,                  ,001
206034829,ORANGE CELL MBL          ,02,9/26/2018,F09,                  ,001
206034845,MIE MAPAN MBL            ,01,9/26/2018,F23,                  ,001
206034852,WARUNG MAPAN MBL         ,01,9/26/2018,F23,                  ,001
206034860,MIE MAPAN PONTI MBL      ,01,9/26/2018,F23,                  ,001
206034878,MOZAIK TOUR TRAVEL MBL   ,02,9/26/2018,F22,                  ,001
206039489,PT TABUNG HAJI UMROH INDO,02,9/27/2018,O14,                  ,001
206039497,YEMEMBER SBY MBL         ,02,9/27/2018,N16,                  ,001
207126632,PRIMA CAR SHOP MBL       ,02,9/25/2018,G04,                  ,001
207135005,TOKO RAJAMAICA MBL       ,02,9/24/2018,G04,                  ,001
207135138,TOKO SUMBER UTAMA MBL    ,01,9/24/2018,G34,                  ,001
207135187,JILC MINASA UPA MBL      ,02,9/24/2018,G27,                  ,001
207135195,MICROMEDIA CELL MBL      ,02,9/24/2018,G34,                  ,001
207135229,BINTANG PHONE MBL        ,02,9/24/2018,G34,                  ,001
207135245,TOKO IRFAN MOTOR MBL     ,02,9/24/2018,G10,                  ,001
207135260,RM MEGA RASA MBL         ,02,9/24/2018,G10,                  ,001
207135278,TOKO IMUT MBL            ,02,9/24/2018,G27,                  ,001
207135294,UD FURQAM MBL            ,02,9/24/2018,G34,                  ,001
207135302,APOTEK AA MBL            ,02,9/24/2018,G34,                  ,001
207135310,RM ALAM HIJAU MBL        ,02,9/24/2018,G27,                  ,001
207135328,TOKO SPAREPART ILYAS MBL ,02,9/24/2018,G27,                  ,001
207135336,STAND AGUNG MBL          ,02,9/24/2018,G27,                  ,001
207135344,LIMIT SPORT MBL          ,02,9/24/2018,G27,                  ,001
207135369,REAL TECHNO CELL MBL     ,02,9/24/2018,G28,                  ,001
207135419,MAKNYUS MBL              ,02,9/24/2018,G10,                  ,001
207135427,TOKO PRIMA BANGUNAN MBL  ,02,9/24/2018,G27,                  ,001
207135435,ESRA ART SHOP MBL        ,02,9/24/2018,G10,                  ,001
207135443,SURYA FAMILY KARAOKE MBL ,02,9/24/2018,G34,                  ,001
207135450,TOWER ELECTRONIC MBL     ,01,9/24/2018,G34,                  ,001
207135468,CLASSIC COFFEE MBL       ,02,9/24/2018,G28,                  ,001
207135484,MELATI VARIASI MBL       ,02,9/25/2018,G09,                  ,001
207135492,PADAIDI SCREEN MKS MBL   ,02,9/25/2018,G09,                  ,001
207135500,WARKOP KPK 90 MBL        ,02,9/24/2018,G09,                  ,001
207135518,COFFEE RAN MBL           ,02,9/24/2018,G09,                  ,001
207135526,BABE SHOES MBL           ,02,9/24/2018,G09,                  ,001
207135534,SMILE FHONE MBL          ,02,9/25/2018,G09,                  ,001
207135542,FIRDAUS COMPUTER MBL     ,02,9/25/2018,G09,                  ,001
207135559,RIZALI ALIF JINAN MBL    ,02,9/25/2018,G09,                  ,001
207135567,LOKET KAREBOSI MBL       ,02,9/24/2018,G28,                  ,001
207135575,COTO BUTTATOA MBL        ,02,9/24/2018,G28,                  ,001
207135583,BAKSO PETTUADAE MBL      ,02,9/24/2018,G28,                  ,001
207135588,TOKO SALAM JAYA MBL      ,02,9/27/2018,G09,                  ,001
207135591,CCR MBL                  ,01,9/24/2018,G10,                  ,001
207135609,D QUEEN CO MBL           ,02,9/24/2018,G10,                  ,001
207135617,KIOS JOLANG MBL          ,02,9/24/2018,G10,                  ,001
207135625,KIOS NISA MBL            ,02,9/24/2018,G10,                  ,001
207135633,ALAM MURNI MBL           ,02,9/25/2018,G10,                  ,001
207135641,WARKOP ALETA MBL         ,01,9/24/2018,G10,                  ,001
207135658,FORMULA MOBILINDO MBL    ,02,9/24/2018,G10,                  ,001
207135666,CALLYSTA FASHION MBL     ,02,9/24/2018,G34,                  ,001
207135674,BAMBUDEN II MBL          ,01,9/24/2018,G34,                  ,001
207135682,HIJABS PREFECTO MBL      ,02,9/24/2018,G34,                  ,001
207135690,TOKO RAJAWALI JAYA MBL   ,02,9/25/2018,G34,                  ,001
207135716,REZKY COLLECTION MBL     ,02,9/25/2018,G27,                  ,001
207135740,MAKMUR PERDANA MBL       ,02,9/25/2018,G04,                  ,001
207135757,BOEKEN HUIS MBL          ,02,9/27/2018,G04,                  ,001
207135781,DEL MANGO MBL            ,02,9/25/2018,G04,                  ,001
207135799,SUSHIBOOX MAKASSAR MBL   ,02,9/27/2018,G27,                  ,001
207135815,KYANI DIAMOND THREE MBL  ,02,9/27/2018,G04,                  ,001
207135823,KANGEN WATER MBL         ,02,9/27/2018,G04,                  ,001
207135831,DEVIS CATERING MBL       ,02,9/27/2018,G04,                  ,001
207135856,GOLDEN TAILOR MBL        ,02,9/27/2018,G04,                  ,001
207135864,APTIK ASSYFA MEDIKA MBL  ,02,9/25/2018,G09,                  ,001
207135872,CENTRAL BAUT MBL         ,02,9/27/2018,G09,                  ,001
207135898,FANY ALIF CELL MBL       ,02,9/27/2018,G09,                  ,001
207135906,TK SUKSES ELKTRNK MBL    ,02,9/25/2018,G09,                  ,001
207135914,SEJATI MOTOR MBL         ,02,9/25/2018,G09,                  ,001
207135922,MEJENG COFFEE MBL        ,02,9/25/2018,G09,                  ,001
207135930,MTR MAHYA MNDR MTR MBL   ,02,9/27/2018,G09,                  ,001
207135948,LA KOFFIE MBL            ,02,9/27/2018,G09,                  ,001
207135955,SATU JAYA MOTOR MBL      ,02,9/27/2018,G09,                  ,001
207135963,TOKO ARMA BATIK MBL      ,02,9/25/2018,G34,                  ,001
207135997,YSS BAG COLLECTION MBL   ,02,9/25/2018,G34,                  ,001
207136003,NANO NANO COFFEE CAFE MBL,02,9/25/2018,G34,                  ,001
207136011,LETTER EL CAFE MBL       ,02,9/27/2018,G10,                  ,001
207136029,TK SABARI GEMILANG MANDIR,02,9/27/2018,G10,                  ,001
207136037,NURLINA CELL MBL         ,02,9/27/2018,G10,                  ,001
207136045,SUMBER FAJAR MBL         ,02,9/27/2018,G10,                  ,001
207136052,BURAKEHILLS MBL          ,02,9/27/2018,G10,                  ,001
207136060,TOKO EMAS MURNI MBL      ,02,9/27/2018,G10,                  ,001
207136078,RM ULU JUKU 2 MBL        ,02,9/27/2018,G10,                  ,003
207136086,TK NUR ALAM INDAH MBL    ,02,9/25/2018,G27,                  ,001
207136094,HERO ID CAFE MBL         ,02,9/27/2018,G28,                  ,001
207136102,RUMAHKU MBL              ,02,9/27/2018,G28,                  ,001
207136110,TOKO SINAR BARU MBL      ,02,9/27/2018,G28,                  ,001
207136128,MAHKOTA BANGUNAN MBL     ,02,9/27/2018,G09,                  ,001
207136136,SJ SALON MBL             ,02,9/25/2018,G09,                  ,001
207136144,MKS COFFEE HOUSE MBL     ,02,9/25/2018,G09,                  ,001
207136151,D MODIF MOTOR MBL        ,02,9/27/2018,G09,                  ,001
207136169,ANGING MAMIRI PS MBL     ,02,9/27/2018,G09,                  ,001
207136177,KENCANA MOTOR MBL        ,02,9/27/2018,G09,                  ,001
207136185,GRACE CLOTHING MBL       ,02,9/27/2018,G09,                  ,001
207136193,INDAH MOTOR MBL          ,02,9/27/2018,G09,                  ,001
207136201,KAREBA OLEH KHS MKS MBL  ,02,9/27/2018,G09,                  ,001
207136227,DRAGON FAMILY MBL        ,02,9/27/2018,G09,                  ,001
207136235,BATIK SOLO MBL           ,02,9/27/2018,G34,                  ,001
207136243,TOKO 999 MBL             ,02,9/27/2018,G27,                  ,001
207136250,GATE CAFE MBL            ,02,9/27/2018,G28,                  ,001
207136268,ORIGINS MBL              ,01,9/27/2018,G34,                  ,001
207136276,MPS JAYA CELL MBL        ,02,9/27/2018,G09,                  ,001
207136284,SALON SAM MBL            ,02,9/27/2018,G09,                  ,001
207136292,BENGKEL BASTO MBL        ,02,9/27/2018,G09,                  ,001
207136300,PELITA JAYA MOTOR MBL    ,02,9/27/2018,G09,                  ,001
207136482,RMNEW AROMA LABBAKKANG MB,01,9/28/2018,G34,                  ,001
207136490,MISI PASARAYA MBL        ,02,9/27/2018,907,                  ,001
207136508,MISI DEPO BANGUNAN MBL   ,02,9/27/2018,907,                  ,001
207136516,MISI PASARAYA MBL        ,02,9/27/2018,907,                  ,001
207136524,MISI DEPO BANGUNAN MBL   ,02,9/27/2018,907,                  ,001
207136581,BEBEKHARISSA & SOTO MBL  ,02,9/27/2018,907,                  ,001
207139197,RUMAH SATE HAJI SANUSI MA,02,9/27/2018,N44,                  ,001
208032649,PRATAMA HOUSE MBL        ,02,9/27/2018,H30,B1X2MH301935302PG1,001
208032748,DEWI SANTI LAUNDRY MBL   ,02,9/25/2018,H21,B1X2MH211909034PG1,001
208032755,BALI BEACH LIFE MBL      ,02,9/25/2018,H32,B1X2MH321938302PG1,001
208032763,LINK BALI MBL            ,02,9/25/2018,H21,B1X2MH211909034PG1,001
208032771,ROSSI BEAUTY MBL         ,02,9/24/2018,H21,B1X2MH211909302PG1,001
208032854,UD BUANA STAR MBL        ,02,9/25/2018,H28,B1X2MH281928034PG1,001
208033027,BALANGAN BEACH VILLA MB  ,02,9/25/2018,H28,B1X2MH281928302PG1,001
208033035,KERANG BINGIN MBL        ,02,9/25/2018,H28,B1X2MH281928302PG1,001
